paper_id,title,authors,venue,year,doi,abstract,citation_count,source,source_url,synthetic
CAND-180,Enhancing Safety in Railway Stations Using Unsupervised Machine Learning,C. Edwin Singh|Udayakumar Allimuthu|Saravanan Matheswaran|Pothuri Chaitanya,Lecture notes in networks and systems,2026,10.1007/978-3-032-10756-5_17,,0,scopus_export,https://doi.org/10.1007/978-3-032-10756-5_17,false
CAND-181,Future trends in multimodal learning: from theory to practical applications,Salu Dsouza|Jos Panen,Elsevier eBooks,2026,10.1016/b978-0-443-27528-9.00009-7,,0,scopus_export,https://doi.org/10.1016/b978-0-443-27528-9.00009-7,false
CAND-182,Large Language Models Improve Scene-Invariant Detection of Behavior of Risk in Dementia Residential Care Across Multiple Surveillance Camera Views,Pratik K. Mishra|B Taati|Bing Ye|Kristine Newman|Alex Mihailidis|Andrea Iaboni|Shehroz S. Khan,IEEE Transactions on Neural Systems and Rehabilitation Engineering,2026,10.1109/tnsre.2026.3656747,"Behavioral and psychological symptoms of dementia pose challenges to the safety and well-being of individuals in residential care. The integration of video surveillance in common areas of these settings presents a valuable opportunity for developing automated deep learning methods capable of identifying such behavior of risk. By issuing real-time alerts, these methods can support timely staff intervention and reduce the likelihood of incidents escalating. However, a persistent limitation is the considerable drop in performance when these methods are deployed in environments unseen during training. To address this issue, we propose an unsupervised scene-invariant fusion-based deep learning network. It combines language model-based captioning and scoring with video anomaly detection scoring to improve the generalization performance for unseen camera scenes. The video anomaly detection scoring uses a depth-weighted spatio-temporal autoencoder to reduce false positives, and the caption-based scoring uses a large language model to generate anomaly scores from captions of video frames. The study uses video data collected from nine individuals with dementia, recorded via three distinct hallway-mounted cameras in a dementia unit. The performance was investigated in both the same camera and cross-camera settings, where the proposed method performed consistently better than the existing methods. The proposed approach obtained the best area under receiver operating characteristic curve performance of 0.855, 0.84 and 0.805 for the three cameras. This work motivates further research to develop cross-camera behavior of risk detection systems for people with dementia in care environments.",1,scopus_export,https://doi.org/10.1109/tnsre.2026.3656747,false
CAND-183,RoadSens-4M Dataset,Amith Khandakar|David G. Michelson|Shaikh Golam Rabbani|Fariya Bintay Shafi|Md. Faysal Ahamed|Khondokar Radwanur Rahman|Md Abidur Rahman|Md. Fahmidun Nabi|Mohamed Arselene Ayari|Khaled Khan|Ponnuthurai Nagaratnam Suganthan,Figshare,2026,10.6084/m9.figshare.30341143.v3,"The RoadSens-4M Dataset provides a multimodal collection of sensor, video, weather, and GIS data designed to support research in intelligent transportation systems, road condition monitoring, and machine-learning-based anomaly detection. This dataset integrates synchronized smartphone sensor data (accelerometer, gyroscope, magnetometer, GPS) with video annotations, weather, and geospatial information to accurately identify and classify road surface anomalies, including bumps, potholes, and normal road segments.The dataset comprises 103 data sessions organized in a hierarchical structure to facilitate flexible access and multi-level analysis. It is divided into four main components: Raw Data, Combined CSV with GIS and Weather Data, Isolated Data, and GIS Data. Each session folder contains all corresponding sensor CSV files, including both calibrated and uncalibrated readings from the accelerometer, gyroscope, magnetometer, barometer, compass, gravity, and GPS sensors, along with annotation and metadata files. Within every session, a dedicated camera subfolder holds annotation data and a text file linking to the corresponding video stored on Google Drive, allowing researchers to access complete recordings without manual segmentation.The merged CSV files combine synchronized sensor, GIS, and weather information (temperature, humidity, wind speed, and atmospheric pressure) with a sampling interval of 0.01 seconds, ensuring high temporal resolution. The Isolated Data folder further separates normal and anomaly samples to enable focused comparative analysis, while the GIS Data folder contains QGIS and elevation files for spatial and topographical visualization.This well-structured organization ensures seamless integration of sensor, video, geographic, and environmental data, supporting efficient navigation and in-depth multimodal research. The raw data are hosted separately on Google Drive and can be accessed via the following link: 🔗 https://drive.google.com/drive/folders/16tRSgXy6bjgIcJZzdw3U5unw7jpsKAHB?usp=drive_link",0,scopus_export,https://doi.org/10.6084/m9.figshare.30341143.v3,false
CAND-184,Efficient NASNetMobile-enhanced Vision Transformer for weakly supervised video anomaly detection,Muhammad Luqman Arif Mohamad|Mohd Amiruddin Abd Rahman|Nurisya Mohd Shah|Arun Kumar Sangaiah,Universiti Putra Malaysia Institutional Repository (Universiti Putra Malaysia),2026,,,0,scopus_export,,false
CAND-185,Confidence-Aware Cascaded Learning for Real-Time Weakly Supervised Anomaly Detection in Surveillance Video,K. Mohanarangan|P. Palanisamy,IEEE Access,2026,10.1109/access.2026.3679742,"Weakly supervised video anomaly detection (WS-VAD) has advanced significantly, yet most approaches remain tailored to long, untrimmed streams and fail to meet the latency and reliability demands of real-world surveillance. In asset-protection scenarios, where motion-triggered clips must be processed in real time, existing methods often compromise either accuracy or efficiency. We present a Confidence-Aware Sequential Routing Ensemble (CASRE), a cascaded framework designed for Clip-Level Weak Supervision (CLWS). CASRE integrates a temperature-scaled ResNet3D (TDR3D) primary detector with a novel Temporal-Scale Delta Loss to enforce confidence separation. Only low-confidence clips are routed to a transformer-based MViTv2 fallback, and final predictions are obtained through calibrated probabilistic fusion. This selective routing ensures that high-capacity models are invoked for fewer than 6% of clips, while the majority benefit from lightweight inference. Extensive evaluation on UCF–Crime, UCSD–Ped1/Ped2, and the newly introduced SSAD dataset, a real-world benchmark curated for asset-protection surveillance, demonstrates that CASRE achieves up to 98.64% accuracy and 99.91% AUC, while maintaining sub-0.03 s inference for most samples. By combining confidence calibration, selective routing, and heterogeneous backbone fusion, CASRE establishes a deployable WS-VAD paradigm that balances accuracy, robustness, and computational efficiency, making it well-suited for large-scale surveillance deployments under strict operational constraints.",0,scopus_export,https://doi.org/10.1109/access.2026.3679742,false
CAND-186,Optimized Multimodal Human Activity and Anomaly Detection,Arya Dinachandran|Prof Rameez Mohammed A.,International journal of research and scientific innovation,2026,10.51244/ijrsi.2026.1303000197,"Human activity recognition and anomaly detection play a crucial role in applications such as intelligent surveillance, healthcare monitoring, and smart environments. This study proposes a optimized multimodal framework that integrates video data and IMU sensor signals to differentiate normal and abnormal human activities efficiently. Each data stream is processed independently using optimized, low-complexity deep learning models, and predictions are combined at the decision level to enhance accuracy while avoiding the overhead of feature fusion. Model Optimization reduces memory usage, model size, and inference time, enabling deployment on edge devices such as smart cameras, smartwatches, and smartphones. The system is evaluated on various activities, including fall, driver drowsiness as well as normal activity like walk, run etc, under diverse lighting conditions, sensor placements, and environmental variations to ensure robust performance. The framework emphasizes real-time monitoring and low-latency response, providing a scalable and practical solution for continuous anomaly detection. Future work may extend the system to additional modalities and incremental learning for improved adaptability.",0,scopus_export,https://doi.org/10.51244/ijrsi.2026.1303000197,false
CAND-187,VIGILFY Real Time Exam Surveillance Tool,Seetha Lakshmi R|Vijaya harshitha R|Saranya P,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.19960772,"In this project, it has been proposed the use of AI and ML for the purposes of real-time surveillance and detection of malpractices in an online examination system. As there could be many ways that a student may try to commit unfair practices, such as utilizing external aid, multiple candidates, or any other suspicious browsing activity; therefore, the current methodologies do not guarantee the absolute correctness and integrity of an examination. Video analysis using AI and monitoring browser activity have been combined to analyze continuous flows of information in order to detect anomalies like non-attendance, multiple people being in view, and distracted attention. The identified violations are marked and saved, and then the corresponding clips are selected to create reports that help the educators review the candidate\\\'s actions during the test. It will help minimize the necessity for manual control and will ensure higher precision and consistency. The purpose of the project is to enable real-time detection and analysis of any exam activities by means of monitoring with intelligence.",0,scopus_export,https://doi.org/10.5281/zenodo.19960772,false
CAND-188,VIGILFY Real Time Exam Surveillance Tool,Seetha Lakshmi R|Vijaya harshitha R|Saranya P,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.19960771,"In this project, it has been proposed the use of AI and ML for the purposes of real-time surveillance and detection of malpractices in an online examination system. As there could be many ways that a student may try to commit unfair practices, such as utilizing external aid, multiple candidates, or any other suspicious browsing activity; therefore, the current methodologies do not guarantee the absolute correctness and integrity of an examination. Video analysis using AI and monitoring browser activity have been combined to analyze continuous flows of information in order to detect anomalies like non-attendance, multiple people being in view, and distracted attention. The identified violations are marked and saved, and then the corresponding clips are selected to create reports that help the educators review the candidate\\\'s actions during the test. It will help minimize the necessity for manual control and will ensure higher precision and consistency. The purpose of the project is to enable real-time detection and analysis of any exam activities by means of monitoring with intelligence.",0,scopus_export,https://doi.org/10.5281/zenodo.19960771,false
CAND-189,Video conceptualization and large language models (LLMs) for violence video analysis,Xu Xuanhuai,DR-NTU (Nanyang Technological University),2026,,,0,scopus_export,,false
CAND-190,"AI in CCTV: The Gap Between Perception and Reality — A Survey of Multimodal AI, RAG, and Agentic Frameworks in Video Surveillance Systems",Paweł Narolski,Lecture notes in networks and systems,2026,10.1007/978-3-032-27927-9_29,,0,scopus_export,https://doi.org/10.1007/978-3-032-27927-9_29,false
CAND-191,"Įtartinos veiklos aptikimas mažmeninės prekybos stebėjimo vaizdo įrašuose, taikant žmogaus–objekto sąveikos ir laiko sekų modeliavimo metodus.",Muhammad Sohaib,KTUePubl (Repository of Kaunas University of Technology),2026,,Retail theft (shoplifting) has been a significant cause of financial loss to retailers in various parts of the world and has inspired the development of smarter video surveillance systems that can automatically alert suspicious activity. The proposed thesis is based on the hypothesis of determining whether the use of human-object interaction (HOI) semantics in temporal anomaly detection can significantly enhance detection quality over person-detection statistical baselines. This study is centred on retail surveillance video clip-level anomaly detection and measures performance based on standardised ranking measures.,0,scopus_export,,false
CAND-192,CineFault-DG: Domain-Generalized Multimodal Fault Diagnosis for Quality Control in Virtual Film Production,Yining Xu|Fang Wang|Yajie Cao|Yongjian Wang,IEEE Access,2026,10.1109/access.2026.3710241,"Virtual production has become a central workflow in contemporary film and television making, combining LED volume stages, real-time rendering, camera tracking, color management, and post-production tools into a tightly coupled creative-technical pipeline. However, the same coupling that enables in-camera visual effects also creates a new class of production quality failures, including LED refresh banding, tracking-render parallax, color-space mismatch, genlock jitter, rolling-shutter artifacts, focus and exposure drift, and compression-induced temporal instability. Existing video quality assessment methods estimate perceptual quality, while intelligent cinematography research mainly focuses on shot generation, editing, camera control, or semantic understanding. Few studies formulate virtual production quality control as a fault diagnosis problem with cross-scene generalization and open-set anomaly rejection. This paper proposes CineFault-DG, a domain-generalized multimodal fault diagnosis framework for virtual film production quality control. The method combines a spatiotemporal visual encoder, production-aware quality descriptors, scene-style disentanglement, graph-guided fault reasoning, and uncertainty-calibrated open-set detection. To support reproducible evaluation, we define a construction protocol for CineVP-QA, a benchmark derived from public video quality and movie-understanding datasets with physically motivated virtual-production fault injection. As an initial proof of concept, we implement a public-data pilot using 1,920 synthetic short clips generated from eight open sample-image domains. In this pilot, a lightweight diagnostic implementation reaches 0.981 random-split macro-F1, while performance drops to 0.160 macro-F1 under a held-out-domain split, revealing the importance of cross-domain evaluation. We further evaluate a real YouTube-UGC H264 subset under a 200 MB download budget. This subset contains 14 videos, 420 generated clips, two injected severity levels, and seven content categories; it yields 0.849 accuracy, 0.825 macro-F1, 0.116 severity mean absolute error, and 0.706 open-set AUROC. Robustness analyses further report ten-run mean and standard deviation estimates, metadata-context behavior, loss-weight sensitivity, and open-set threshold behavior. CineFault-DG provides a practical bridge between film production studies and intelligent maintenance research by treating creative media workflows as diagnosable production systems.",0,scopus_export,https://doi.org/10.1109/access.2026.3710241,false
CAND-193,Self-supervised Contrastive Learning for Video Anomaly Detection Using Spatio-Temporal Graphs,Moirangthem Tiken Singh|Saine Dehingia,Lecture notes in networks and systems,2026,10.1007/978-3-032-27157-0_32,,0,scopus_export,https://doi.org/10.1007/978-3-032-27157-0_32,false
CAND-194,Cross-modal uncertainty modeling framework for unseen video anomaly detection,Prabhu Prasad Dev|Pranesh Das|Raju Hazari,Neurocomputing,2026,10.1016/j.neucom.2025.132591,,1,scopus_export,https://doi.org/10.1016/j.neucom.2025.132591,false
CAND-195,GRCNN: A Gated Recurrent Convolutional Neural Network for Robust Temporal-Spatial Video Anomaly Detection,Matěj Černý|Adam Hájek|Adéla Černá,Data Engineering and Applications,2026,10.64972/dea.2026.v5i1.1657d:87-100,"With the advancement of intelligent monitoring technology, detecting anomalous events in video streams with rich spatiotemporal correlations and dynamic backgrounds has become increasingly difficult. To address the aforementioned issues, this paper proposes a new Gated Recurrent Convolutional Neural Network (GRCNN). The network features a graph-based attention mechanism, dual-branch recursive paths, and dynamic time gating. Through end-to-end training, data augmentation, and regularization, the improved model enhances the sensitivity and noise resistance of the original model. Experiments on the UCSD Ped2, Avenue, and ShanghaiTech datasets show that GRCNN achieved an average AUC of 95.8%, an F1-score exceeding 92%, and an average detection delay reduced to 71 milliseconds. Due to its excellent design, it outperforms the current best baseline in cross-domain transfer and multimodal fusion. According to the experiments, the model remains effective under uncertain conditions. The results indicate that GRCNN has good adaptability and efficiency, making it suitable for real-time monitoring in public safety and other intelligent surveillance systems.",0,scopus_export,https://doi.org/10.64972/dea.2026.v5i1.1657d:87-100,false
CAND-196,AI Based Home Anomaly & Intruder Detection System,Shiv Shankar E|Ms. Gayathri. S|Akshatha M|S Rithvik Bhat|Amruthesh T. M|Harshith S P,INTERANTIONAL JOURNAL OF SCIENTIFIC RESEARCH IN ENGINEERING AND MANAGEMENT,2026,10.55041/ijsrem55806,"A B S T R A C T The rapid expansion of smart home technologies has increased the need for intelligent and autonomous security systems. Conventional home security solutions that rely on motion sensors and manual CCTV surveillance are reactive in nature and frequently generate false alarms due to pets, lighting changes, or routine household activities. This paper presents an AI based home anomaly and intruder detection system that provides real-time security monitoring using computer vision and deep learning techniques. The proposed system utilizes MediaPipe for efficient face detection and a FaceNet-based deep learning model to generate facial embeddings for identity recognition. Cosine similarity is used to compare detected faces with registered users stored in a local database. When an unknown individual is detected, the system automatically activates a continuous audible alarm, records video evidence, and sends instant alerts with the recorded clip to the homeowner via Telegram. Experimental results show that the system operates reliably in real time, significantly reduces false alarms, and enhances overall smart home security.",0,scopus_export,https://doi.org/10.55041/ijsrem55806,false
CAND-197,Domain-Adaptive Video Captioning for Surveillance Videos,Association for Artificial Intelligence 2026,Underline Science Inc.,2026,10.48448/2p3q-q344,"Surveillance video captioning aims to generate natural language descriptions for security video and plays a crucial role in applications such as anomaly detection and behavior analysis. While vision-language models (VLMs) perform well on general video captioning, they often struggle in surveillance scenarios due to domain discrepancies in visual style and content emphasis. Moreover, reliable evaluation of caption quality in this domain also remains challenging. We propose a comprehensive framework that addresses both domain adaptation and evaluation. For domain adaptation, we enhance VLMs via reinforcement fine-tuning, exploring multiple reward designs to optimize relevance and accuracy while helping to improve out-of-domain generalization. For evaluation, we develop an LLM-as-a-Judge process that assesses generated descriptions from two complementary perspectives: a local semantic score capturing fine-grained action fidelity and a global quality score evaluating linguistic fluency and temporal coherence. Experimental results show that our domain adaptation approach outperforms both zero-shot and supervised fine-tuning baselines. Ablation studies further validate the effectiveness of our reward design, training strategy, and out-of-domain generalization. In addition, empirical analyses show that the proposed LLM-as-a-Judge framework aligns closely with human evaluations and exhibits stable and robust performance across different conditions.",0,scopus_export,https://doi.org/10.48448/2p3q-q344,false
CAND-198,TargetVAU: Multimodal Anomaly-Aware Reasoning for Target Behavior Understanding in Videos,Association for Artificial Intelligence 2026|Guansong Pang|Peng Wang|Qingsheng Wang|Peng Wu|Manqing Zhang|Lingru Zhou,Underline Science Inc.,2026,10.48448/jgf3-rx82,"Understanding anomalous human behaviors at a fine-grained level remains a major challenge in complex scenarios. Existing video anomaly understanding (VAU) methods often rely on coarse frame-level cues or overlook structured modeling of individual actions, limiting their capacity for reasoning about human interactions and accountability. To address these challenges, we propose TargetVAU, a multimodal anomaly-aware reasoning framework designed for individual-level anomaly recognition and explanation. TargetVAU first extracts both global-level and human-centric visual features using a frozen Vision Transformer (ViT) encoder. An Anomaly-focused Temporal Sampler is then employed to select behaviorally informative frames via a density-aware strategy guided by predicted anomaly scores. A Spatio-Temporal Interaction Graph is constructed to explicitly model interactions among individuals across time and space. These structured representations are fused with prompt embeddings via a frozen Q-Former to form a unified semantic representation. Finally, a large language model fine-tuned with low-rank adaptation (LoRA) performs instruction-guided reasoning to identify anomalous individuals and generate natural language explanations. Extensive experiments on UCCD and HIVAU-70K demonstrate that TargetVAU significantly outperforms existing methods in both accuracy and interpretability, advancing the state of individual-level anomaly understanding in surveillance videos.",0,scopus_export,https://doi.org/10.48448/jgf3-rx82,false
CAND-199,Video Data-Driven Approaches for Monitoring Hazard Sources in Emergency Response Scenarios at Coal and Renewable Energy Facilities,Xiangdong Zhang|Songyu Zou,,2026,10.1109/iceaai68945.2026.11442454,,0,scopus_export,https://doi.org/10.1109/iceaai68945.2026.11442454,false
CAND-200,A Novel Methodology for Detecting Abnormal Activities in Video Surveillance using Weakly Supervised Learning,NAZREEN BANU A|Pavithiraa S|Nithiksha N|Nithikaa S J,,2026,10.1109/iccces62661.2026.11437110,,0,scopus_export,https://doi.org/10.1109/iccces62661.2026.11437110,false
CAND-201,DR-VAD: Definition-guided reasoning for training-free video anomaly detection,Yanting Pei|Minhao Hao|Yaping Huang|Qi Zou,Neurocomputing,2026,10.1016/j.neucom.2026.132836,,2,scopus_export,https://doi.org/10.1016/j.neucom.2026.132836,false
CAND-202,Multimodal deep learning framework for real-time detection of gender-targeted criminal activities using surveillance videos in process,Kanchan Ganesh Dhuri|Sunita Patil,IET conference proceedings.,2026,10.1049/icp.2025.4699,,0,scopus_export,https://doi.org/10.1049/icp.2025.4699,false
CAND-203,Hierarchical vision-language model with comprehensive language description for video anomaly detection,Muaz Al Radi|Sajid Javed,Knowledge-Based Systems,2026,10.1016/j.knosys.2026.115466,"Video Anomaly Detection (VAD) is a crucial task in computer vision, with applications in surveillance, transportation, and industrial monitoring. Recent advancements in Vision-Language Models (VLMs) have shown promising direction toward VAD in weakly supervised and unsupervised settings by leveraging visual and textual modalities. However, existing VLM-based methods often overlook coarse-to-fine temporal information, limiting their ability to handle complex anomalies. To address this issue, we propose a hierarchical VLM that enhances visual-textual feature representation by capturing video content at multiple levels of abstraction. Our algorithm generates a hierarchical view of the video, dividing it into short and long views. We extract hierarchical visual features and construct a bag containing comprehensive textual descriptions of anomalies using existing VLMs without relying on ground truth data. Our model fuses these modalities and is fine-tuned for anomaly score prediction in weakly supervised, unsupervised, and one-class settings. We also introduce a training-free VAD framework based on similarity scores. By aligning complex concepts across hierarchical views, our model captures both fine-grained details and high-level contextual information, leading to robust feature representations. Extensive experiments on UCF-Crime, ShanghaiTech, and XD-Violence datasets demonstrate the superior performance of our method compared to State-Of-The-Art VAD methods. The code is available on GitHub at: https://github.com/MR81224/HVLMCLD-VAD .",5,scopus_export,https://doi.org/10.1016/j.knosys.2026.115466,false
CAND-204,Cross-modal spatio-temporal fusion weakly supervised video anomaly detection based on large-scale vision-language models,Lihu Pan|Shouxin Peng|Rui Zhang|Sendren Sheng‐Dong Xu|Binhong Xie,Multimedia Systems,2026,10.1007/s00530-025-02158-w,,1,scopus_export,https://doi.org/10.1007/s00530-025-02158-w,false
CAND-205,Using Vision-Language Models to Detect Anomalies in CCTV Surveillance Videos,Jiho Choi|Sung-Woo Byun|Jong Seung Park|Seung Pyo Hong,,2026,10.1109/icce67443.2026.11449611,,0,scopus_export,https://doi.org/10.1109/icce67443.2026.11449611,false
CAND-206,Video anomaly detection for edge-based IoT systems: A survey of input modalities and real-time applications,Hoangcong Le|Cheng-Kai Lu|Chen-Chien Hsu,Intelligent Systems with Applications,2026,10.1016/j.iswa.2026.200635,"• Reviews video anomaly detection methods with a focus on input data modalities. • Analyzes RGB, skeleton, and multimodal approaches under real-time IoT constraints. • Summarizes edge-readiness using latency, model size, FLOPs, and FPS metrics. • Identifies gaps between benchmark accuracy and deployable edge solutions. • Discusses future directions for lightweight and privacy-aware VAD on edge devices. With the vast amount of video data generated daily, researchers have become increasingly interested in extracting meaningful information, particularly for analyzing abnormal events. This growing interest has accelerated progress in video anomaly detection (VAD) as a specialized subfield of computer vision, attracting considerable attention due to its potential applications in real-time scenarios such as elderly care, smart homes, and intelligent surveillance. To provide a comprehensive understanding of this rapidly evolving field, several systematic reviews have been conducted to help new researchers enter the field and assist experienced groups in keeping pace with recent advancements. However, existing surveys lack a focused analysis of how different input data modalities impact the performance of VAD systems, particularly from a privacy-preserving perspective. Understanding the effectiveness of various data modalities and data collection strategies is essential for protecting personal information in computer vision applications. Furthermore, the feasibility of deploying VAD models in real-time Internet of Things (IoT) environments remains underexplored, where low latency, limited resources, and strict privacy requirements are critical considerations. Although edge computing has been increasingly adopted to address these challenges, most studies overlook the deployment of VAD frameworks on resource-constrained devices. Integrating edge-based VAD systems with federated learning algorithms represents a promising direction for enabling privacy-aware and scalable real-world systems. Rather than providing a method-centric summary, this survey reorganizes the VAD literature from a deployment-oriented viewpoint, highlighting how input modality choices fundamentally affect privacy preservation and real-time feasibility on edge-based IoT systems. This work specifically reviews studies published between 2020 and 2025.",0,scopus_export,https://doi.org/10.1016/j.iswa.2026.200635,false
CAND-207,"TransLowNet: An Online Framework for Video Anomaly Detection, Classification, and Localization",Jonathan Flores-Monroy|Gibran Benítez-García|Mariko Nakano-Miyatake|Hector Perez‐Meana|Hiroki Takahashi,,2026,10.3390/engproc2026123028,"This work presents TransLowNet, an online framework for video anomaly detection, classification, and spatial localization. The system segments incoming video streams into clips processed by an X3D-S feature extractor to obtain spatio-temporal representations, which are analyzed by dedicated modules for anomaly detection and recognition, while a MoG2-based stage estimates the spatial regions of anomalous activity. Evaluated on the UCF-Crime dataset, TransLowNet achieved 80.0% AUC, 54.5% accuracy, and 20.3% mAP@0.5, offering an efficient and interpretable approach for continuous video surveillance.",0,scopus_export,https://doi.org/10.3390/engproc2026123028,false
CAND-208,Deep learning techniques for video-based violence detection: a comprehensive review,Essam H. Houssein|Osama Mohamed|Ebtsam Mohamed|Hamdi A. Mahmoud,Journal of Ambient Intelligence and Humanized Computing,2026,10.1007/s12652-026-05045-y,,1,scopus_export,https://doi.org/10.1007/s12652-026-05045-y,false
CAND-209,"An Integrated Analytics Framework Using High-Volume Time-Series, Image, and Process Data to Optimize OEE, Scrap Reduction, and Energy Efficiency",Syed Hassan,Global Academic Journal of Economics and Business,2026,10.36348/gajeb.2026.v08i01.005,,0,scopus_export,https://doi.org/10.36348/gajeb.2026.v08i01.005,false
CAND-210,AI4RISK ViDD - Violence Detection Dataset,Matei Debu|Teodora Popa|Ioana Cristina Plajer|Serban Oprisescu|Stefan Popa|Dogar Liviu Doru|Andrei Racoviţeanu|Alexandra Băicoianu|Corneliu Florea|Mihai Ivanovici,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.18770491,"The ViDD dataset was produced within the framework of the AI4RISK, contract no. 3Sol(T3)/02.09.2024. The ViDD acronym stands for Violence Detection Dataset. The Ethics Committee of Transilvania University of Brasov, Romania approved the experiments involving human participants. Each participant provided informed consent by signing a GDPR-compliant consent form prior to the recordings. The dataset contains 7,301 video clips, each 2 seconds long, with a resolution of 320 × 240 pixels, a frame rate of 25 fps and stored in MP4 format. The videos were collected using four cameras to obtain four different perspectives of the same area. All faces were blurred and the filenames were randomized using a token consisting of 16 alphanumeric characters to improve privacy. All video clips were annotated independently by two persons and each sequence was carefully verified to ensure correct labeling. The dataset includes four violence categories: shooting (1), throwing (2), punching (3) and running and pushing (4), as well as a non-violence (0) class. The number of video clips per class is: 0 – 4,594, 1 – 624, 2 – 550, 3 – 687, 4 – 648. The main dataset directory contains a CSV file entitle clips_classes listing all clips and their corresponding labels (CSV header: filename, violence_type). The 2-second clips are stored in separate subdirectories by class. Additionally, each class directory contains a CSV file listing the clip names and their associated violence type. This dataset is ideal for a variety of applications and research, including: Violence detection and classification - Training and testing models for automatic identification of violent acts in real-time or post-processing; Smart surveillance systems - Developing solutions for security monitoring in public spaces, schools or other environments; Human behavior analysis - Studying and recognizing complex human actions and interactions; Computer vision research - Exploring neural architectures for action recognition, event detection and anomaly detection in video streams. This work was funded by the Romanian Ministry of Research, Innovation and Digitalization, SOLUTIONS project entitled ""Platform for fusion and management of multi-source data collections exploitable by artificial intelligence models for predictive estimation and analysis of risk situations (AI4RISK)”, contract no. 3Sol(T3)/02.09.2024",0,scopus_export,https://doi.org/10.5281/zenodo.18770491,false
CAND-211,AI4RISK ViDD - Violence Detection Dataset,Matei Debu|Teodora Popa|Ioana Cristina Plajer|Serban Oprisescu|Stefan Popa|Dogar Liviu Doru|Andrei Racoviţeanu|Alexandra Băicoianu|Corneliu Florea|Mihai Ivanovici,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.18770490,"The ViDD dataset was produced within the framework of the AI4RISK, contract no. 3Sol(T3)/02.09.2024. The ViDD acronym stands for Violence Detection Dataset. The Ethics Committee of Transilvania University of Brasov, Romania approved the experiments involving human participants. Each participant provided informed consent by signing a GDPR-compliant consent form prior to the recordings. The dataset contains 7,301 video clips, each 2 seconds long, with a resolution of 320 × 240 pixels, a frame rate of 25 fps and stored in MP4 format. The videos were collected using four cameras to obtain four different perspectives of the same area. All faces were blurred and the filenames were randomized using a token consisting of 16 alphanumeric characters to improve privacy. All video clips were annotated independently by two persons and each sequence was carefully verified to ensure correct labeling. The dataset includes four violence categories: shooting (1), throwing (2), punching (3) and running and pushing (4), as well as a non-violence (0) class. The number of video clips per class is: 0 – 4,594, 1 – 624, 2 – 550, 3 – 687, 4 – 648. The main dataset directory contains a CSV file entitle clips_classes listing all clips and their corresponding labels (CSV header: filename, violence_type). The 2-second clips are stored in separate subdirectories by class. Additionally, each class directory contains a CSV file listing the clip names and their associated violence type. This dataset is ideal for a variety of applications and research, including: Violence detection and classification - Training and testing models for automatic identification of violent acts in real-time or post-processing; Smart surveillance systems - Developing solutions for security monitoring in public spaces, schools or other environments; Human behavior analysis - Studying and recognizing complex human actions and interactions; Computer vision research - Exploring neural architectures for action recognition, event detection and anomaly detection in video streams. This work was funded by the Romanian Ministry of Research, Innovation and Digitalization, SOLUTIONS project entitled ""Platform for fusion and management of multi-source data collections exploitable by artificial intelligence models for predictive estimation and analysis of risk situations (AI4RISK)”, contract no. 3Sol(T3)/02.09.2024",0,scopus_export,https://doi.org/10.5281/zenodo.18770490,false
CAND-212,A Survey of Anomalous Behavior Detection Techniques in Video Surveillance,Liang Ni,International Journal of Emerging Technologies and Advanced Applications,2026,10.62677/ijetaa.2601146,"Anomalous behavior detection in video surveillance is a central research problem in the field of intelligent security. With the large-scale deployment of surveillance cameras in public spaces, the need for automatic identification of anomalous events---such as fighting, falling, and unattended objects---from massive video streams has become increasingly urgent. This paper systematically reviews the mainstream technical approaches in this domain, encompassing traditional methods based on optical flow and background modeling, deep learning methods based on convolutional neural networks (CNNs) and long short-term memory networks (LSTMs), unsupervised anomaly detection methods based on autoencoders and generative adversarial networks (GANs), and the recently emerged Transformer and graph neural network (GNN) approaches. The paper further surveys widely adopted benchmark datasets---including UCF-Crime and ShanghaiTech---along with evaluation metrics such as frame-level area under the curve (AUC). The latest advances in multimodal fusion and edge deployment are discussed, and key challenges including high annotation costs, weak cross-scene generalization, and insufficient model interpretability are analyzed. Finally, the paper provides an outlook on frontier directions including vision-language large models and few-shot learning, aiming to serve as a comprehensive technical reference for researchers in this field.",1,scopus_export,https://doi.org/10.62677/ijetaa.2601146,false
CAND-213,A Review of Intelligent Security Research: Progress in Integrated Edge-Cloud-Graph Approaches,Yunwei Wang,Journal of intelligence and knowledge engineering.,2026,10.62517/jike.202604106,,0,scopus_export,https://doi.org/10.62517/jike.202604106,false
